Movie Title,url,imdb_id,Release,Genres,Cast,Crew,Ratings,Votes,Plot,Popularity,Age of Content
Jaaneman (1976),https://www.imdb.com/title/tt0154663,154663,30 Jul 1976 (India),"['Crime', 'Drama', 'Romance']","['Dev Anand', 'Hema Malini', 'Prem Nath']","['Chetan Anand', 'Dev Anand', 'Laxmikant Shantaram Kudalkar', 'Fali Mistry', 'Babu Sheikh']",6.8,56.0,A taxi-driver must unravel the mystery surrounding the woman he loves.::rAjOo (gunwanti@hotmail.com),3.4008,45 years
Mere Sajana Saath Nibhana,https://www.imdb.com/title/tt0104854,104854,None,"['Drama', 'Musical']","['Mithun Chakraborty', 'Juhi Chawla', 'Shanti Priya']","['Rajesh Vakil', 'Gautam Bokadia', 'M.S. Madhu', 'Anand Chitragupth', 'Peter Pereira', 'D.N. Malik']",6.3,64.0,"Kanhaiya lives with his mother in a small rural town in India, and makes a living singing and dancing at wedding, birthdays, and other important ceremonies in the community along with Bhola, a young man who his mother had offered to house and shelter when he had been lost in a fair. The community's powerful Thakur Raghuvir Singh's daughter, Chanchal, falls in love with Kanhaiya, and asks him to approach her father for her hand in marriage. Bhola and Kanhaiya's mom approach him accordingly, but are insulted, severely beaten and thrown out. As a result of this beating, Kanhaiya's mom passes away, leaving him enraged to avenge her death by the arrogant Thakur. When Thakur finds out that it was his daughter who had proposed marriage, he apologizes to Kanhaiya, but gets his daughter married elsewhere. It is then that Kanhaiya meets with Janki, a young woman, living with her mentor, Dayal, who works for another Thakur, Pratap Singh. Kanhaiya and Janki fall in love and would like to get married - the only problem is that Pratap considers Janki his mistress, and will not permit anyone to come near her, leave alone marry her.::rAjOo (gunwanti@hotmail.com)",3.150914285714286,NaN
Badle Ki Aag,https://www.imdb.com/title/tt0083608,83608,27 May 1982 (India),"['Action', 'Drama']","['Sunil Dutt', 'Dharmendra', 'Jeetendra']","['Rajkumar Kohli', 'Laxmikant Shantaram Kudalkar']",4.8,68.0,"Beautiful and talented Geeta, a prostitute, has three suitors. One is Lakhan Singh, a dacoit with a heart of gold, who saved her life, loves her and will do anything for her. The second is Police Inspector Amar Verma, who loves her with all his heart, and will do anything for her. And the third is Sher Singh, a dacoit, who loots, plunders, and has his way with women. When he sees Geeta he falls head over heels in love with her, and wants her - by hook or by crook. And he will make sure that no one will get in his way. Watch how the three battle each other, leaving the final decision to Geeta to chose who she will spend the rest of her life with.::rAjOo (gunwanti@hotmail.com)",2.4009714285714283,39 years
Mother (1999),https://www.imdb.com/title/tt0338264,338264,None,"['Comedy', 'Drama']","['Jeetendra', 'Rekha', 'Randhir Kapoor']","['Saawan Kumar Tak', 'Ravi Kapoor', 'Dilip Sen', 'Nazir Khan', 'Suraj Ghosh']",4.1,63.0,"Single and lusty Asha's (Rekha) affairs with three men (Randhir Kapoor, Rakesh Roshan, Jeetendra) lands her with a baby-girl, and she must relocate to distant Mauritius to start life anew. She makes up a story about her husband, Mr. Brittania, while admitting her daughter in school, heroically saving lives of numerous Indians and being unable to save himself. Now Asha has a grown up daughter, Jiya (Sanober Kabir). She finds out that Jiya wants to marry Mrs. Chaudhary's (Shashikala) grandson, Raj (Rahat Khan). Asha's three beaus also contact her one by one that they will be coming, with their respective wives and families to tow, to visit Mauritius. Asha's past is now coming back to haunt her, and Asha must use all her wits to see herself through this crisis.::rAjOo (gunwanti@hotmail.com)",2.0509,NaN
Megha (1996),https://www.imdb.com/title/tt0267742,267742,29 Mar 1996 (India),['Romance'],"['Shammi Kapoor', 'Karisma Kapoor', 'Rahul Roy']","['Mohanji Prasad', 'B.K. Jaiswal', 'Achala Nagar', 'Vijay Patil', 'Pratap Sinha', 'B.S. Glaad']",3.8,68.0,"Three young men - Akash, Vinod and Prakash are in love with Megha but Megha only acknowledges the love of Akash and confides that she will only get marry to him. But this marriage is not acceptable to Megha's brother, Shankar since there are personal conflicts between him and Akash's businessman father, Bhanupratap.::gavin (racktoo@hotmail.com)",1.9009714285714285,25 years
Agnichakra,https://www.imdb.com/title/tt0112308,112308,26 Feb 1997 (India),['Action'],"['Naseeruddin Shah', 'Govinda', 'Dimple Kapadia']","['Ketan Anand', 'Piyush Shah', 'Bappi Lahiri']",3.5,60.0,"Amar lives a middle-class life with his Police Inspector brother, Suryaveer, and sister-in-law, Beena. Suryaveer is assigned to handle the task of apprehending a group of terrorists, headed by Jumbo, who have made their hideout in a dense forest in Central India. Suryaveer's partner is Inspector Satpal, who is an alcoholic. Suryaveer is also told that six other police inspectors have lost their lives in this assignment. Nevertheless, Suryaveer and Satpal get ready to tackle this task and do penetrate deep into the forests. Then Beena gets the devastating news that Satpal has been injured and her husband has been killed. The police assign this matter to another Police Inspector by the name of Vikas, and Amar and Satpal lend a hand to support him. The question remains will the trio succeed where so many have already failed and been killed?::rAjOo (gunwanti@hotmail.com)",1.750857142857143,24 years
Baharon Ki Manzil (1968),https://www.imdb.com/title/tt0139046,139046,None,['Mystery'],"['Meena Kumari', 'Dharmendra', 'Rehman']","['Yakub Hasan Rizvi', 'Sibte Hassan Rizvi', 'Laxmikant Shantaram Kudalkar']",7.1,61.0,"Meena Kumari wakes up thinking she is Radha. Everyone around her, Subodh Rai, daughter Nalini, friends, and society believe she is Nanda. 16 years before, the date of the film, SS Fort Stikine exploded in Mazgaon, Bombay bringing destruction, and due to the World War II censorship, not much detail was generally available. Casualty figures vary, but the explosion was of such intensity that it was recorded in Simla - about 2000 kms away. Fact and fiction come together in a dramatic way. Nanda and Radha are two sisters, living with their wealthy parents near Mazgaon Docks. Nanda is married to Subodh Rai from Darjeeling and has a daughter, Nalini. This family is affected by the blast. Rajesh Khanna (Dharmendra) a psychiatrist takes on the case of Meena Kumari. Every bit of evidence points to Meena Kumari's instability. Her attempts to prove that she is Radha and not Nanda turn out to be futile. Is Meena Kumari Nanda or Radha? Is she insane or being driven insane? Can she prove who she is? Nanda or Radha? An interesting aside is that the planes used by Indian Airlines are Sud Aviation Caravelle, an MG and possibly either a Woolsley or possibly a Daimler are featured. There are a few Ambassadors and a couple of Fiats. The million dollar question is whether Meena Kumari is Radha or Nanda? Yakub Rizvi takes us through Meena Kumari's journey of self discovery. It is only in the last few minutes of the film that Meena Kumari, and the people around her come to terms with her identity.::mg-gopalan",3.5508714285714285,NaN
Current (1992),https://www.imdb.com/title/tt0273513,273513,14 Feb 1992 (India),['Drama'],"['Om Puri', 'Deepti Naval', 'Shreeram Lagoo']","['K. Hariharan', 'Onkar Nath Mishra', 'L. Vaidyanathan']",6.9,60.0,"Velu owns a small sugarcane field and has immense faith in the establishment, in this case, the Electricity Board, to condone a delay in payment of his electricity bill. But when the power is severed he and his wife Sita are devastated.::Sneha",3.450857142857143,29 years
Mastana (1970),https://www.imdb.com/title/tt0317902,317902,16 Oct 1970 (India),"['Drama', 'Comedy', 'Family', 'Romance']","['Mehmood', 'Padmini', 'Bharathi']","['Adurthi Subba Rao', 'Premji', 'K. Balachander', 'Laxmikant Shantaram Kudalkar', 'Roy P.L.', 'T. Krishna']",6.9,66.0,"Simple-minded, poor, and lonely Satya (Mehmood) finds friendship with a rich but neglected child, Nain-Tara. The snobbish parents of Nain-Tara resent this friendship and prevent their daughter from seeing Satya, only to result in Nain-Tara falling seriously ill. Only Satya's return can now restore the child back to herself. Satya is willing to return, but has been warned by the police to keep away from the child indefintely.::rAjOo (gunwanti@hotmail.com)",3.4509428571428575,51 years
Dastan (1950),https://www.imdb.com/title/tt0042380,42380,None,"['Drama', 'Family', 'Romance']","['Suraiya', 'Raj Kapoor', 'Veena']","['Abdul Rashid Kardar', 'S.N. Banerjee', 'Naushad', 'Dwarka Divecha', 'Iqbal']",6.8,70.0,"Indira (Suraiya) is an orphan brought up the strict and uprighteous Rani (Veena). Indira grows up to be a beauty and is sought by three suitors Raj (Raj Kapoor), Kundan (Al Nasir), and Ramesh (Suresh). Rani does not like Indira to marry into her family as both Raj and Kundan are her brothers, and she wants Indira to marry Ramesh, and as such arranges a meeting with Ramesh's mom (Pratima Devi) and finalizes the marriage. Indira does not appreciate this and refuses to marry Ramesh. Raj speaks of his love with Rani, and Rani warns him that Indira is to marry Ramesh, but also has an on-going affair with his brother Kundan. Who does Indira really love? Will she ever marry her dream man?::rAjOo (gunwanti@hotmail.com)",3.401,NaN
Geetaa Mera Naam,https://www.imdb.com/title/tt0071541,71541,24 Mar 1974 (India),"['Action', 'Drama', 'Thriller']","['Sunil Dutt', 'Sadhana', 'Feroz Khan']","['Sadhana', 'Atam Prakash', 'Madan Joshi', 'Laxmikant Shantaram Kudalkar', 'Pratap Sinha', 'Waman B. Bhosle']",6.9,63.0,"After her husband passes away, Saraswati, who leads of life of near-destitution, takes over the responsibility of looking after their four children, two sons, Suraj and Chandu, and twin-daughters, Kavita and Geeta. She takes them to the fair where Suraj has a monkey tattooed on his arm, while Chandu is getting his arm tattooed, Suraj returns to his mom and gets her to buy him a toy monkey. Then bandits attack, abduct Suraj, while Kavita and Chandu are separated, leaving Saraswati alone with Geeta. Years later all four children have grown up. Suraj now calls himself Johnny and is an underworld don, who makes wax statues of people who betray him and beats up others who do not laugh at his jokes; Chandu has been adopted by a childless couple and is now a Police Inspector; Kavita is now Neeta, who has been adopted by a devious couple, who have sold her to a man named Mohan; while Geeta is a rough-and-tough woman of the streets, who makes a living through petty crime and is known to the Police. The paths of the four are fated to collide when Neeta is arrested by none other than Chandu for killing Mohan, and Geeta, when she finds out Neeta's real identity, takes it upon herself to find out who Mohan's real killer is - not knowing that this will throw her in the arms of a smuggler named Raja, as well as force her to confront Raja's boss - none other than Johnny himself.::rAjOo (gunwanti@hotmail.com)",3.4509000000000003,47 years
Amber ,https://www.imdb.com/title/tt0039391,39391,26 Jan 1948 (Sweden),"['Adventure', 'Drama', 'Romance']","['Linda Darnell', 'Cornel Wilde', 'Richard Greene']","['Otto Preminger', 'William Perlberg', 'Philip Dunne', 'David Raksin', 'Leon Shamroy', 'Louis R. Loeffler']",6.6,1346.0,"In seventeenth-century England, Amber St. Clair aims to raise herself from country girl to nobility, and succeeds, but loses her true love in the process.::Jon Reeves <jreeves@imdb.com>",3.3192285714285714,73 years
Ponga Pandit,https://www.imdb.com/title/tt0318584,318584,None,"['Drama', 'Family', 'Action', 'Comedy']","['Randhir Kapoor', 'Neeta Mehta', 'Danny Denzongpa']","['Prayag Raj', 'Surinder Kapoor', 'Rajendra Krishan', 'Laxmikant Shantaram Kudalkar', 'Sharad Kadway', 'Kamlakar Karkhanis']",6.5,57.0,"Haridwar-based Neelkanth Pandey and Shambhu Nath get their children, Bhagwantiprasad and Parvati respectively, married. Whille Shambhu re-locates to live in Bombay, Neelkanth continues to reside in the same residence. Years later both children have grown up, so Neelkanth invites the Naths to finalize the nuptials. Very soon the Pandeys will face humiliation and ridicule at the hands of Parvati, who now calls herself Pamela, and Shambhu, who wants his daughter to marry someone sophisticated and wealthy, while Parvati is in love with a singer named Rocky. Bhagwanti is determined to fulfill his parents' wishes and decides to stay wed to Parvati, re-locates to Bombay, to try and woo her back - with results that will end up changing his life forever.::rAjOo (gunwanti@hotmail.com)",3.2508142857142857,NaN
